time;ax1;ay1;az1;ax2;ay2;az2;ax3;ay3;az3;ax4;ay4;az4;ax5;ay5;az5;ax6;ay6;az6
27.269683837890625;0.559814453125;0.208740234375;0.716552734375;;;;;;;;;;;;;;;
27.2730712890625;-0.457275390625;-0.257080078125;1.45947265625;;;;;;;;;;;;;;;
27.276458740234375;-0.42724609375;0.51416015625;0.31103515625;;;;;;;;;;;;;;;
27.279876708984375;0.632080078125;-0.386962890625;0.8896484375;;;;;;;;;;;;;;;
27.283233642578125;0.798583984375;0.66552734375;0.826416015625;;;;;;;;;;;;;;;
27.28668212890625;-0.0615234375;-0.5419921875;1.6630859375;;;;;;;;;;;;;;;
27.29010009765625;-0.234375;0.46142578125;1.04736328125;;;;;;;;;;;;;;;
27.293426513671875;0.192626953125;-0.45654296875;0.86865234375;;;;;;;;;;;;;;;
27.296844482421875;-0.247802734375;0.3251953125;1.04736328125;;;;;;;;;;;;;;;
27.300262451171875;0.30615234375;-0.114501953125;0.596435546875;;;;;;;;;;;;;;;
27.30364990234375;0.640869140625;0.337890625;1.74072265625;;;;;;;;;;;;;;;
27.307098388671875;-0.783935546875;0.325439453125;0.72216796875;;;;;;;;;;;;;;;
27.310455322265625;-0.603759765625;0.00439453125;1.355712890625;;;;;;;;;;;;;;;
27.313812255859375;0.390380859375;0.314697265625;0.283203125;;;;;;;;;;;;;;;
27.317138671875;-0.4921875;-0.2744140625;1.73779296875;;;;;;;;;;;;;;;
27.320587158203125;-0.228515625;0.317626953125;0.77099609375;;;;;;;;;;;;;;;
27.323944091796875;-0.139892578125;-0.354248046875;1.33544921875;;;;;;;;;;;;;;;
27.3272705078125;-0.8017578125;0.510498046875;0.638427734375;;;;;;;;;;;;;;;
27.330657958984375;-0.78515625;-0.4111328125;0.709716796875;;;;;;;;;;;;;;;
27.334075927734375;0.367431640625;0.302734375;1.013916015625;;;;;;;;;;;;;;;
27.33746337890625;0.228515625;-0.239013671875;1.340576171875;;;;;;;;;;;;;;;
27.340850830078125;-0.39892578125;0.2607421875;1.4814453125;;;;;;;;;;;;;;;
27.344268798828125;0.450927734375;0.111328125;0.56201171875;;;;;;;;;;;;;;;
27.347625732421875;-0.262451171875;0.08740234375;1.386962890625;;;;;;;;;;;;;;;
27.351043701171875;-0.2646484375;0.163330078125;0.464599609375;;;;;;;;;;;;;;;
27.3543701171875;0.77294921875;-0.279296875;1.54638671875;;;;;;;;;;;;;;;
27.357818603515625;0.0693359375;0.445068359375;0.67138671875;;;;;;;;;;;;;;;
27.36126708984375;-0.15966796875;-0.32763671875;1.430419921875;;;;;;;;;;;;;;;
27.364654541015625;-0.196533203125;0.533935546875;0.304443359375;;;;;;;;;;;;;;;
27.368011474609375;-0.5478515625;-0.30615234375;1.122802734375;;;;;;;;;;;;;;;
27.371429443359375;-0.16259765625;0.439453125;1.264892578125;;;;;;;;;;;;;;;
27.37481689453125;0.2373046875;-0.095947265625;0.998291015625;;;;;;;;;;;;;;;
27.378143310546875;0.432861328125;0.19189453125;1.431640625;;;;;;;;;;;;;;;
27.3814697265625;-0.5810546875;-0.2724609375;0.685791015625;;;;;;;;;;;;;;;
27.3848876953125;-0.420654296875;-0.022705078125;1.1484375;;;;;;;;;;;;;;;
27.388336181640625;0.594482421875;0.23046875;0.5078125;;;;;;;;;;;;;;;
27.39166259765625;-0.518798828125;-0.406494140625;1.677978515625;;;;;;;;;;;;;;;
27.39508056640625;0.51318359375;0.435546875;0.360595703125;;;;;;;;;;;;;;;
27.3985595703125;-0.31103515625;-0.30712890625;1.2490234375;;;;;;;;;;;;;;;
27.401885986328125;-0.88525390625;0.490478515625;0.68896484375;;;;;;;;;;;;;;;
27.40533447265625;0.469970703125;-0.4892578125;0.89306640625;;;;;;;;;;;;;;;
27.408660888671875;0.510498046875;0.52587890625;0.964599609375;;;;;;;;;;;;;;;
27.41204833984375;0.10205078125;-0.204345703125;1.145751953125;;;;;;;;;;;;;;;
27.415435791015625;-0.230224609375;0.4794921875;1.264404296875;;;;;;;;;;;;;;;
27.4188232421875;0.57470703125;-0.287353515625;0.788330078125;;;;;;;;;;;;;;;
27.422210693359375;-0.193603515625;-0.021240234375;1.56640625;;;;;;;;;;;;;;;
27.4256591796875;0.41796875;0.087646484375;0.4345703125;;;;;;;;;;;;;;;
27.429046630859375;0.365478515625;0.088623046875;1.265380859375;;;;;;;;;;;;;;;
27.4324951171875;0.0244140625;0.7470703125;0.621826171875;;;;;;;;;;;;;;;
27.43597412109375;-0.94921875;-0.126708984375;1.608154296875;;;;;;;;;;;;;;;
27.439422607421875;0.1318359375;0.363525390625;0.48291015625;;;;;;;;;;;;;;;
27.44287109375;-0.457275390625;-0.495361328125;1.626220703125;;;;;;;;;;;;;;;
27.44622802734375;-0.1123046875;0.462890625;0.9306640625;;;;;;;;;;;;;;;
27.44964599609375;0.134521484375;-0.33251953125;1.021728515625;;;;;;;;;;;;;;;
27.453033447265625;-0.789306640625;0.3974609375;1.169677734375;;;;;;;;;;;;;;;
27.45635986328125;-0.789794921875;-0.29296875;0.83251953125;;;;;;;;;;;;;;;
27.459716796875;-0.377685546875;-0.05810546875;1.1630859375;;;;;;;;;;;;;;;
27.463104248046875;0.570068359375;0.1513671875;0.801025390625;;;;;;;;;;;;;;;
27.466583251953125;-0.534423828125;0.229736328125;1.55859375;;;;;;;;;;;;;;;
27.469970703125;0.638427734375;0.252197265625;0.500244140625;;;;;;;;;;;;;;;
27.473297119140625;-0.212890625;-0.125732421875;1.520263671875;;;;;;;;;;;;;;;
27.476715087890625;-0.550048828125;0.225830078125;0.7646484375;;;;;;;;;;;;;;;
27.4801025390625;-0.082763671875;-0.357177734375;1.014892578125;;;;;;;;;;;;;;;
27.483489990234375;0.353759765625;0.498779296875;0.82080078125;;;;;;;;;;;;;;;
27.486968994140625;-0.265625;-0.462646484375;1.3173828125;;;;;;;;;;;;;;;
27.490325927734375;-0.0361328125;0.30517578125;0.75732421875;;;;;;;;;;;;;;;
27.49365234375;-0.169189453125;-0.223876953125;0.78515625;;;;;;;;;;;;;;;
27.4970703125;-0.259521484375;0.531494140625;1.2958984375;;;;;;;;;;;;;;;
27.50042724609375;0.453369140625;0.118896484375;0.681640625;;;;;;;;;;;;;;;
27.50384521484375;0.010986328125;0.185546875;1.507568359375;;;;;;;;;;;;;;;
27.5072021484375;-0.06689453125;-0.01904296875;0.79931640625;;;;;;;;;;;;;;;
27.51055908203125;-0.89404296875;-0.21484375;1.38720703125;;;;;;;;;;;;;;;
27.51397705078125;-0.02001953125;0.58056640625;0.309814453125;;;;;;;;;;;;;;;
