time;ax1;ay1;az1;ax2;ay2;az2;ax3;ay3;az3;ax4;ay4;az4;ax5;ay5;az5;ax6;ay6;az6;gx1;gy1;gz1;gx2;gy2;gz2;gx3;gy3;gz3;gx4;gy4;gz4;gx5;gy5;gz5;gx6;gy6;gz6
290.8990783691406;2.025146484375;0.13946533203125;0.6146240234375;;;;;;;;;;;;;;;;0.10124273200016552;-3.141592653580894;1.5155730184267202;;;;;;;;;;;;;;;
290.9042663574219;-1.58172607421875;0.3021240234375;-0.00762939453125;;;;;;;;;;;;;;;;-0.9480001269106408;3.1366072160202796;1.3383982374264307;;;;;;;;;;;;;;;
290.90948486328125;0.0360107421875;0.1226806640625;-0.54046630859375;;;;;;;;;;;;;;;;-0.06250971710616281;0.9725438195167416;1.613364293654153;;;;;;;;;;;;;;;
290.91461181640625;1.4593505859375;0.13397216796875;0.51513671875;;;;;;;;;;;;;;;;0.6922088305314348;-3.141592653580894;1.4254516471386942;;;;;;;;;;;;;;;
290.91973876953125;-2.25616455078125;-0.0701904296875;-0.645751953125;;;;;;;;;;;;;;;;0.613208819955548;3.1414967797816513;1.7878546082756503;;;;;;;;;;;;;;;
290.9249267578125;2.8546142578125;0.391845703125;0.6854248046875;;;;;;;;;;;;;;;;-0.9318933286378872;-3.141592653580894;1.7368497470785973;;;;;;;;;;;;;;;
290.9300842285156;-2.5299072265625;0.489501953125;-0.345458984375;;;;;;;;;;;;;;;;-1.3698448435779973;3.1414967797816513;1.996859490624477;;;;;;;;;;;;;;;
290.93524169921875;1.241455078125;0.5120849609375;-0.22064208984375;;;;;;;;;;;;;;;;-0.08360195293953063;-0.9487671173045815;1.4154807720174658;;;;;;;;;;;;;;;
290.9404296875;0.9759521484375;0.20843505859375;0.61004638671875;;;;;;;;;;;;;;;;0.13537380453052436;-3.141592653580894;1.9623449228971477;;;;;;;;;;;;;;;
290.9457092285156;-2.00347900390625;-0.00274658203125;-0.40130615234375;;;;;;;;;;;;;;;;0.45367481801589327;3.1414967797816513;1.0883593690017794;;;;;;;;;;;;;;;
290.9508972167969;1.25091552734375;0.24169921875;-0.126953125;;;;;;;;;;;;;;;;-0.587131146561566;-3.141592653580894;1.4894953450327384;;;;;;;;;;;;;;;
290.9560546875;0.0885009765625;0.108642578125;0.36865234375;;;;;;;;;;;;;;;;0.17218934343967546;0.5771602714403375;1.736466251881627;;;;;;;;;;;;;;;
290.9611511230469;-1.148681640625;-0.0213623046875;-0.54351806640625;;;;;;;;;;;;;;;;0.8808884674408342;3.1414967797816513;1.9646458940789697;;;;;;;;;;;;;;;
290.96624755859375;2.1514892578125;0.04150390625;0.775146484375;;;;;;;;;;;;;;;;0.20862138715185624;-3.141592653580894;1.3399322182143119;;;;;;;;;;;;;;;
290.971435546875;-2.78289794921875;0.00640869140625;-0.69915771484375;;;;;;;;;;;;;;;;-0.10009224640925456;3.1414967797816513;1.2847089098505853;;;;;;;;;;;;;;;
290.9765930175781;2.25555419921875;0.51239013671875;0.36712646484375;;;;;;;;;;;;;;;;-0.7946020481225112;-3.141592653580894;1.6271701207450846;;;;;;;;;;;;;;;
290.9817199707031;-0.6695556640625;0.31341552734375;0.3948974609375;;;;;;;;;;;;;;;;-0.7248059222739123;2.126864362397417;1.9132575376849463;;;;;;;;;;;;;;;
290.9868469238281;-1.5484619140625;-0.11962890625;-0.6365966796875;;;;;;;;;;;;;;;;0.6945098017132567;1.4970693751729023;1.8967672442152224;;;;;;;;;;;;;;;
290.9920959472656;2.29034423828125;0.09063720703125;0.50567626953125;;;;;;;;;;;;;;;;-0.10699515995472039;-3.141592653580894;1.1278593742897227;;;;;;;;;;;;;;;
290.99725341796875;-1.71905517578125;0.23223876953125;-0.09765625;;;;;;;;;;;;;;;;-1.0638156763956788;2.4616556693525093;1.795908007412027;;;;;;;;;;;;;;;
291.00238037109375;0.69793701171875;0.27099609375;-0.2386474609375;;;;;;;;;;;;;;;;0.13805827090931663;-1.587286620260171;1.4756895179418066;;;;;;;;;;;;;;;
291.0075378417969;0.3546142578125;0.0787353515625;0.4583740234375;;;;;;;;;;;;;;;;0.9403302229712344;-0.5506991028493852;1.16007297083523;;;;;;;;;;;;;;;
291.0126953125;-1.93450927734375;-0.1544189453125;-0.81451416015625;;;;;;;;;;;;;;;;0.7458981581072801;3.11283051380812;1.478373984320599;;;;;;;;;;;;;;;
291.0179748535156;2.35626220703125;0.274658203125;0.68572998046875;;;;;;;;;;;;;;;;-0.0640436978940441;-3.141592653580894;1.0595972292290052;;;;;;;;;;;;;;;
291.0232238769531;-1.812744140625;0.14892578125;-0.05615234375;;;;;;;;;;;;;;;;-1.2195147263656303;3.1414967797816513;1.0983302441230078;;;;;;;;;;;;;;;
291.0284118652344;-0.19317626953125;0.20965576171875;-0.5352783203125;;;;;;;;;;;;;;;;-0.5909660985312692;-0.2830194553640991;2.081995424351889;;;;;;;;;;;;;;;
291.0336608886719;1.533203125;0.0164794921875;0.538330078125;;;;;;;;;;;;;;;;0.5215534678796406;-3.141592653580894;1.2233496783353335;;;;;;;;;;;;;;;
291.0388488769531;-2.222900390625;0.1287841796875;-0.48492431640625;;;;;;;;;;;;;;;;-0.7869321441831048;3.1414967797816513;1.6390584718511647;;;;;;;;;;;;;;;
291.0440368652344;2.08221435546875;0.42022705078125;0.0946044921875;;;;;;;;;;;;;;;;-0.4483058852583087;-3.141592653580894;1.5454856437904056;;;;;;;;;;;;;;;
291.0491943359375;-1.19049072265625;0.34759521484375;0.1104736328125;;;;;;;;;;;;;;;;-0.2929903304853275;0.9046651696529943;1.3548885308961547;;;;;;;;;;;;;;;
291.0543518066406;-0.26611328125;0.00640869140625;-0.68634033203125;;;;;;;;;;;;;;;;0.9503010980924628;1.7686798484271342;1.3502865885325106;;;;;;;;;;;;;;;
291.0595703125;1.8817138671875;0.06011962890625;0.56121826171875;;;;;;;;;;;;;;;;1.1965050145474108;-3.141592653580894;1.3038836696991014;;;;;;;;;;;;;;;
