time;ax1;ay1;az1;ax2;ay2;az2;ax3;ay3;az3;ax4;ay4;az4;ax5;ay5;az5;ax6;ay6;az6;gx1;gy1;gz1;gx2;gy2;gz2;gx3;gy3;gz3;gx4;gy4;gz4;gx5;gy5;gz5;gx6;gy6;gz6
3.9564208984375;0.0152587890625;0.186767578125;-0.02166748046875;;;;;;;;;;;;;;;;-0.03144660615156657;0.05982525072737054;-1.5857526394722896;;;;;;;;;;;;;;;
3.961639404296875;0.0164794921875;0.18218994140625;-0.03143310546875;;;;;;;;;;;;;;;;-0.033364082136418186;0.06634466907586604;-1.5830681730934972;;;;;;;;;;;;;;;
3.966766357421875;0.02105712890625;0.185546875;-0.03204345703125;;;;;;;;;;;;;;;;-0.033364082136418186;0.08973787609105581;-1.584985649078349;;;;;;;;;;;;;;;
3.972015380859375;0.01617431640625;0.186767578125;-0.035400390625;;;;;;;;;;;;;;;;-0.029529130166714945;0.07938350577285706;-1.5880536106541117;;;;;;;;;;;;;;;
3.97723388671875;0.02288818359375;0.18341064453125;-0.03326416015625;;;;;;;;;;;;;;;;-0.027611654181863326;0.07478156340921317;-1.5961070097904884;;;;;;;;;;;;;;;
3.982391357421875;0.018310546875;0.19134521484375;-0.03082275390625;;;;;;;;;;;;;;;;-0.026461168590952353;0.06366020269707377;-1.5961070097904884;;;;;;;;;;;;;;;
3.9876708984375;0.01617431640625;0.18768310546875;-0.0274658203125;;;;;;;;;;;;;;;;-0.030296120560655594;0.06519418348495508;-1.5949565241995773;;;;;;;;;;;;;;;
3.99273681640625;0.0128173828125;0.18341064453125;-0.0335693359375;;;;;;;;;;;;;;;;-0.03259709174247754;0.06212622190919248;-1.5976409905783697;;;;;;;;;;;;;;;
3.9979248046875;0.01434326171875;0.19134521484375;-0.03021240234375;;;;;;;;;;;;;;;;-0.021859226227308466;0.07133010663648026;-1.5880536106541117;;;;;;;;;;;;;;;
4.003143310546875;0.01861572265625;0.18463134765625;-0.0335693359375;;;;;;;;;;;;;;;;-0.03489806292429948;0.07171360183345059;-1.5926555530177555;;;;;;;;;;;;;;;
4.008270263671875;0.01495361328125;0.18463134765625;-0.02777099609375;;;;;;;;;;;;;;;;-0.02991262536368527;0.07478156340921317;-1.5857526394722896;;;;;;;;;;;;;;;
4.013458251953125;0.01373291015625;0.18707275390625;-0.0341796875;;;;;;;;;;;;;;;;-0.02416019740913041;0.06672816427283637;-1.5865196298662303;;;;;;;;;;;;;;;
