time;ax1;ay1;az1;ax2;ay2;az2;ax3;ay3;az3;ax4;ay4;az4;ax5;ay5;az5;ax6;ay6;az6
27.450531005859375;0.62255859375;0.74658203125;0.309814453125;;;;;;;;;;;;;;;
27.453887939453125;0.62353515625;0.7490234375;0.314697265625;;;;;;;;;;;;;;;
27.45721435546875;0.6201171875;0.748779296875;0.306396484375;;;;;;;;;;;;;;;
27.460601806640625;0.621826171875;0.745849609375;0.300537109375;;;;;;;;;;;;;;;
27.463958740234375;0.621826171875;0.74072265625;0.30712890625;;;;;;;;;;;;;;;
27.467254638671875;0.630615234375;0.752197265625;0.298095703125;;;;;;;;;;;;;;;
27.47064208984375;0.63818359375;0.753173828125;0.3134765625;;;;;;;;;;;;;;;
27.473968505859375;0.623779296875;0.7568359375;0.306640625;;;;;;;;;;;;;;;
27.477294921875;0.62353515625;0.74755859375;0.2958984375;;;;;;;;;;;;;;;
27.480682373046875;0.613525390625;0.745849609375;0.3037109375;;;;;;;;;;;;;;;
27.48406982421875;0.625;0.74853515625;0.301513671875;;;;;;;;;;;;;;;
27.48748779296875;0.621826171875;0.758544921875;0.30419921875;;;;;;;;;;;;;;;
27.490814208984375;0.624267578125;0.751220703125;0.306640625;;;;;;;;;;;;;;;
27.494232177734375;0.623291015625;0.736572265625;0.295654296875;;;;;;;;;;;;;;;
27.49761962890625;0.628173828125;0.74658203125;0.300537109375;;;;;;;;;;;;;;;
27.50103759765625;0.621337890625;0.750244140625;0.306884765625;;;;;;;;;;;;;;;
27.5045166015625;0.625732421875;0.7587890625;0.3154296875;;;;;;;;;;;;;;;
27.507904052734375;0.6259765625;0.753173828125;0.3115234375;;;;;;;;;;;;;;;
27.51129150390625;0.620361328125;0.747802734375;0.3017578125;;;;;;;;;;;;;;;
27.514739990234375;0.62060546875;0.75;0.29833984375;;;;;;;;;;;;;;;
27.51812744140625;0.62451171875;0.749755859375;0.313720703125;;;;;;;;;;;;;;;
27.52154541015625;0.628173828125;0.7529296875;0.2958984375;;;;;;;;;;;;;;;
27.524932861328125;0.625732421875;0.752197265625;0.313232421875;;;;;;;;;;;;;;;
27.528350830078125;0.622314453125;0.74462890625;0.305419921875;;;;;;;;;;;;;;;
27.531707763671875;0.62353515625;0.748046875;0.299560546875;;;;;;;;;;;;;;;
27.535064697265625;0.621826171875;0.750244140625;0.304931640625;;;;;;;;;;;;;;;
27.538482666015625;0.629150390625;0.75390625;0.309326171875;;;;;;;;;;;;;;;
27.541900634765625;0.628662109375;0.7578125;0.31005859375;;;;;;;;;;;;;;;
27.545257568359375;0.6220703125;0.742919921875;0.303466796875;;;;;;;;;;;;;;;
27.548614501953125;0.621826171875;0.74462890625;0.30615234375;;;;;;;;;;;;;;;
27.55194091796875;0.630126953125;0.755126953125;0.30517578125;;;;;;;;;;;;;;;
27.555389404296875;0.6298828125;0.76025390625;0.306884765625;;;;;;;;;;;;;;;
27.5587158203125;0.6220703125;0.754150390625;0.301025390625;;;;;;;;;;;;;;;
27.56207275390625;0.62158203125;0.74951171875;0.302734375;;;;;;;;;;;;;;;
27.5654296875;0.622802734375;0.750732421875;0.309814453125;;;;;;;;;;;;;;;
27.568817138671875;0.62646484375;0.74658203125;0.304931640625;;;;;;;;;;;;;;;
27.57220458984375;0.63427734375;0.75634765625;0.304931640625;;;;;;;;;;;;;;;
27.5755615234375;0.62548828125;0.752197265625;0.30126953125;;;;;;;;;;;;;;;
27.578887939453125;0.621337890625;0.74755859375;0.296630859375;;;;;;;;;;;;;;;
27.582305908203125;0.62451171875;0.74072265625;0.298828125;;;;;;;;;;;;;;;
27.585723876953125;0.617919921875;0.7548828125;0.303466796875;;;;;;;;;;;;;;;
27.58917236328125;0.634765625;0.753173828125;0.30029296875;;;;;;;;;;;;;;;
27.592529296875;0.6279296875;0.75146484375;0.304931640625;;;;;;;;;;;;;;;
27.59588623046875;0.615234375;0.741943359375;0.300537109375;;;;;;;;;;;;;;;
